"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"FLT3LG"	1.07223691384701e-164	0.472364903580857	0.519	0.308	2.2715339019849e-160	"1"	"FLT3LG"
"RPL36"	1.81249936015857e-164	0.477045112247435	0.574	0.377	3.83977989449594e-160	"1"	"RPL36"
"MIR5047"	3.68259712565064e-164	0.523767820037588	0.655	0.405	7.80158201069088e-160	"1"	"MIR5047"
"RPL35A"	8.5104469537293e-162	0.520482177294932	0.584	0.385	1.80293818714755e-157	"1"	"RPL35A"
"ATM"	1.60650082799757e-160	0.488677973854413	0.629	0.375	3.40337200411286e-156	"1"	"ATM"
"LEF1-AS1"	2.35041069698986e-160	1.330442563666	0.364	0.092	4.97934506157301e-156	"1"	"LEF1-AS1"
"ANK3"	8.1869723871758e-160	0.982412383475976	0.377	0.116	1.73441010022319e-155	"1"	"ANK3"
"RPS15A"	1.07212465316946e-159	0.497386977736374	0.616	0.414	2.2712960777395e-155	"1"	"RPS15A"
"GAS5"	8.03846089542223e-158	0.370923682701788	0.575	0.331	1.7029479406952e-153	"1"	"GAS5"
"RPL39"	8.60574124199293e-157	0.489845719563756	0.459	0.259	1.8231262821162e-152	"1"	"RPL39"
"RPL17"	1.14065895029016e-154	0.342941397015812	0.598	0.368	2.4164859861897e-150	"1"	"RPL17"
"RPS10"	1.30273481355097e-154	0.314480941132646	0.58	0.374	2.75984370250773e-150	"1"	"RPS10"
"RPL24"	1.58949963089822e-152	0.265175407679977	0.618	0.39	3.36735496805787e-148	"1"	"RPL24"
"LIMD2"	8.60359391867126e-152	0.389374024208944	0.746	0.515	1.82267137167051e-147	"1"	"LIMD2"
"PIK3IP1"	2.15173814173227e-151	0.392418228996617	0.76	0.543	4.55845725325982e-147	"1"	"PIK3IP1"
"SARAF"	3.20651671135621e-151	0.326755220612503	0.79	0.559	6.79300565300812e-147	"1"	"SARAF"
"RPL37A"	8.19813420023825e-151	0.49201035086752	0.558	0.365	1.73677473032047e-146	"1"	"RPL37A"
"MIR3064"	1.09344830536147e-149	0.472866531409793	0.644	0.408	2.31647023490827e-145	"1"	"MIR3064"
"RPS21"	1.73341475665613e-149	0.409895671706675	0.507	0.315	3.672239161976e-145	"1"	"RPS21"
"CDC42SE1"	6.44780981051655e-149	0.438493761894361	0.651	0.435	1.36596850835793e-144	"1"	"CDC42SE1"
"RPS10-NUDT3"	6.90955526811448e-149	0.296327256263819	0.592	0.386	1.46378928355005e-144	"1"	"RPS10-NUDT3"
"RASA3"	1.44832119494029e-147	0.620094879253542	0.447	0.214	3.068268451481e-143	"1"	"RASA3"
"RCAN3"	4.65647041058417e-147	0.767371520673445	0.438	0.193	9.86473256482255e-143	"1"	"RCAN3"
"TMC8"	1.25834122264727e-146	0.474262329151436	0.654	0.42	2.66579588017825e-142	"1"	"TMC8"
"CD55"	2.37806140604968e-146	0.676302819859954	0.432	0.181	5.03792308871626e-142	"1"	"CD55"
"EIF3L"	2.8074304444083e-146	0.464691224774918	0.643	0.402	5.94754139647899e-142	"1"	"EIF3L"
"RPL27"	5.00199531698837e-145	0.373624981119964	0.594	0.397	1.05967270790399e-140	"1"	"RPL27"
"TMEM204"	2.1264347212385e-143	0.768819205917993	0.404	0.155	4.50485195694375e-139	"1"	"TMEM204"
"THEM4"	1.72769868706454e-141	0.467174238201995	0.486	0.253	3.66012966854623e-137	"1"	"THEM4"
"RPS29"	1.08531374034072e-140	0.553609885843266	0.518	0.35	2.29923715891182e-136	"1"	"RPS29"
"TNFSF8"	6.4529827664055e-139	0.479614894090187	0.486	0.27	1.367064399063e-134	"1"	"TNFSF8"
"NDFIP1"	4.98015842296575e-137	0.572069725801904	0.614	0.393	1.05504656190529e-132	"1"	"NDFIP1"
"RPL38"	2.17281814850131e-134	0.442263526019721	0.511	0.329	4.60311524760002e-130	"1"	"RPL38"
"EIF3E"	2.12569285394853e-133	0.494833749074132	0.599	0.368	4.50328031108996e-129	"1"	"EIF3E"
"ICAM2"	2.21662266996174e-132	0.459867642539949	0.462	0.238	4.69591512631395e-128	"1"	"ICAM2"
"RPL26"	2.67478718853799e-127	0.342666553126956	0.585	0.399	5.66653665891772e-123	"1"	"RPL26"
"EEF1D"	1.53807009807607e-126	0.339113440788932	0.737	0.532	3.25840150277415e-122	"1"	"EEF1D"
"SVIL"	1.07486103254508e-125	0.860139849568323	0.31	0.09	2.27709309744674e-121	"1"	"SVIL"
"ITGA6"	5.49715793634791e-124	0.890794798261851	0.311	0.093	1.1645729088153e-119	"1"	"ITGA6"
"LINC01550"	6.44732270514276e-123	0.720610193112909	0.371	0.172	1.36586531508449e-118	"1"	"LINC01550"
"TOMM7"	1.48515542055089e-122	0.481602838994939	0.484	0.304	3.14630175843706e-118	"1"	"TOMM7"
"RPS19"	4.36972486403242e-121	0.349259706091116	0.644	0.456	9.25726212445267e-117	"1"	"RPS19"
"UBA52"	6.0905401428031e-121	0.326110993037239	0.604	0.415	1.29028092925284e-116	"1"	"UBA52"
"MCUB"	8.20954859980915e-121	0.50608487693606	0.518	0.28	1.73919287086957e-116	"1"	"MCUB"
"ARHGAP15"	3.28450086721838e-120	0.334289342566971	0.708	0.513	6.95821508720214e-116	"1"	"ARHGAP15"
"ARHGAP45"	2.26513537847122e-119	0.381577389395822	0.652	0.447	4.79868929929127e-115	"1"	"ARHGAP45"
"MGAT4A"	1.19126697921299e-118	0.371158363733301	0.511	0.288	2.52369909546272e-114	"1"	"MGAT4A"
"BACH2"	2.79481822235795e-118	1.01934396177334	0.273	0.058	5.92082240406533e-114	"1"	"BACH2"
"GIMAP4"	4.10689134991731e-117	0.324266293567948	0.738	0.521	8.70044932479982e-113	"1"	"GIMAP4"
"STK38"	2.26655848444679e-114	0.523492582778768	0.498	0.279	4.80170414930052e-110	"1"	"STK38"
"IL6R"	1.15126627767896e-113	0.704933353610246	0.332	0.119	2.43895760926287e-109	"1"	"IL6R"
"RPS24"	1.9364339237752e-107	0.342360278165582	0.587	0.418	4.10233526751776e-103	"1"	"RPS24"
"RPL23A"	3.02442674241789e-106	0.34077252762881	0.532	0.345	6.40724805381231e-102	"1"	"RPL23A"
"GPSM3"	7.41849051631453e-106	0.350478643023616	0.632	0.44	1.57160721588123e-101	"1"	"GPSM3"
"NELL2"	1.91336769887799e-105	0.918374546936275	0.334	0.139	4.05346947007301e-101	"1"	"NELL2"
"ARHGEF18"	1.20511454416606e-104	0.597776547954321	0.365	0.152	2.55303516181579e-100	"1"	"ARHGEF18"
"C6orf48"	4.82401222216404e-103	0.391435724501332	0.512	0.291	1.02196698926545e-98	"1"	"C6orf48"
"C1orf56"	1.36680813054378e-102	0.266716823832587	0.559	0.38	2.895583024557e-98	"1"	"C1orf56"
"RPL35"	3.58704484143418e-102	0.258366598555445	0.544	0.378	7.59915449657832e-98	"1"	"RPL35"
"TRAF3IP3"	8.39415373296044e-101	0.276629098889882	0.738	0.553	1.77830146832767e-96	"1"	"TRAF3IP3"
"AQP3"	3.31991750055107e-100	0.568093782532077	0.386	0.178	7.03324522491744e-96	"1"	"AQP3"
"HNRNPA1"	5.73364223870442e-99	0.264179462382684	0.62	0.441	1.21467210826953e-94	"1"	"HNRNPA1"
"TNFRSF25"	8.99534501360766e-99	0.414185676690711	0.522	0.305	1.90566384113278e-94	"1"	"TNFRSF25"
"SF1"	3.32882560654482e-98	0.336748018508874	0.615	0.424	7.0521170474652e-94	"1"	"SF1"
"EIF2S3"	1.54820069624451e-97	0.316769900072929	0.581	0.391	3.27986317499399e-93	"1"	"EIF2S3"
"RPS15"	6.07554093976919e-97	0.311405616343638	0.533	0.383	1.2871033480901e-92	"1"	"RPS15"
"PLSCR3"	8.39757617067553e-97	0.552525440514997	0.404	0.215	1.77902651175761e-92	"1"	"PLSCR3"
"FAU"	6.47834592291312e-96	0.311016322772513	0.583	0.42	1.37243758376914e-91	"1"	"FAU"
"OXNAD1"	7.18544645174143e-96	0.434707510725206	0.615	0.426	1.52223683080142e-91	"1"	"OXNAD1"
"PDE3B"	1.19389537238377e-94	0.556977822512498	0.411	0.218	2.52926734639502e-90	"1"	"PDE3B"
"TAGAP"	5.03336699731588e-93	0.435198740771898	0.561	0.364	1.06631879838137e-88	"1"	"TAGAP"
"CHMP7"	1.35419625851097e-92	0.523061757552972	0.444	0.234	2.86886477365549e-88	"1"	"CHMP7"
"EPB41"	2.56191528306108e-92	0.373955400073901	0.517	0.327	5.42741752716489e-88	"1"	"EPB41"
"FAM102A1"	4.01328492626511e-92	0.357173376869585	0.5	0.301	8.50214411629263e-88	"1"	"FAM102A"
"TAPT1-AS1"	7.09443402154931e-92	0.589953515827047	0.404	0.235	1.50295584746522e-87	"1"	"TAPT1-AS1"
"GALT"	2.73836643110268e-90	0.522055316574927	0.393	0.21	5.80122928429104e-86	"1"	"GALT"
"PFDN5"	5.1944915204118e-90	0.315960515780211	0.639	0.471	1.10045302859924e-85	"1"	"PFDN5"
"CDC14A"	6.18583633952704e-90	0.444117595608961	0.452	0.258	1.3104694285288e-85	"1"	"CDC14A"
"C16orf54"	1.88141792733477e-89	0.287436830691819	0.611	0.42	3.98578387905872e-85	"1"	"C16orf54"
"EPHX2"	4.00839752924005e-89	0.755472200306744	0.298	0.105	8.49179016569505e-85	"1"	"EPHX2"
"PRR29"	7.03628068864958e-88	0.432817558446577	0.433	0.227	1.49063606389041e-83	"1"	"PRR29"
"NAP1L1"	1.38809297617176e-87	0.335418978426269	0.554	0.375	2.94067497001987e-83	"1"	"NAP1L1"
"DPEP2"	1.45418676962989e-86	0.577189549320606	0.28	0.086	3.08069467146091e-82	"1"	"DPEP2"
"TNRC6B"	6.98891675366045e-86	0.314580344574026	0.547	0.381	1.48060201426297e-81	"1"	"TNRC6B"
"STMN3"	7.84525789777685e-86	0.510406541634048	0.311	0.126	1.66201788564403e-81	"1"	"STMN3"
"SLC7A6"	1.2743273584593e-85	0.409305086696716	0.509	0.315	2.69966250889603e-81	"1"	"SLC7A6"
"TMEM256-PLSCR3"	3.6173891320216e-84	0.51177270233061	0.432	0.252	7.66343887618777e-80	"1"	"TMEM256-PLSCR3"
"TMEM243"	2.07948270913231e-83	0.337015854434141	0.511	0.319	4.4053841192968e-79	"1"	"TMEM243"
"LUC7L3"	5.17593482674224e-83	0.307164600623509	0.66	0.472	1.09652179304534e-78	"1"	"LUC7L3"
"PSIP1"	8.38731838658858e-83	0.378040100948508	0.501	0.31	1.77685340019879e-78	"1"	"PSIP1"
"SCML4"	4.72891158075468e-82	0.330340709785985	0.543	0.361	1.00181991838288e-77	"1"	"SCML4"
"ST6GAL1"	1.00465521631362e-81	0.577405467670105	0.432	0.25	2.12836207576041e-77	"1"	"ST6GAL1"
"TRAT1"	1.56704036366193e-81	0.305574812376241	0.507	0.314	3.31977501041781e-77	"1"	"TRAT1"
"CD28"	2.69566493171713e-81	0.302377423684348	0.461	0.295	5.71076615784274e-77	"1"	"CD28"
"TIAM1"	2.78846423065262e-81	0.710767673379129	0.309	0.139	5.90736147263757e-77	"1"	"TIAM1"
"PNISR"	1.47627671041954e-80	0.293089592332325	0.671	0.504	3.12749221102379e-76	"1"	"PNISR"
"MCMDC21"	1.49241243044616e-80	0.377300102821684	0.4	0.239	3.1616757339002e-76	"1"	"MCMDC2"
"RNASET2"	4.02346637003346e-79	0.415557433230702	0.545	0.36	8.52371350491589e-75	"1"	"RNASET2"
"RSL1D1"	7.08174819368929e-79	0.410350505515171	0.545	0.368	1.50026835483308e-74	"1"	"RSL1D1"
"ADD3-AS1"	2.94190191521246e-78	0.449354288017601	0.438	0.244	6.23241920737759e-74	"1"	"ADD3-AS1"
"TTC3"	1.00324802472379e-77	0.349284627136926	0.513	0.334	2.12538094037735e-73	"1"	"TTC3"
"GIMAP1"	2.46287979620311e-77	0.433184537200236	0.484	0.3	5.21761084825629e-73	"1"	"GIMAP1"
"CCDC18-AS1"	1.16152227042788e-76	0.372757456757962	0.5	0.323	2.46068492990145e-72	"1"	"CCDC18-AS1"
"SEPT6"	6.64027127542871e-76	0.276757984431232	0.657	0.49	1.40674146969957e-71	"1"	"SEPT6"
"RAPGEF6"	1.44140845796491e-75	0.386986071515937	0.532	0.358	3.05362381819866e-71	"1"	"RAPGEF6"
"GLG1"	3.57866641851891e-74	0.32444316433417	0.616	0.453	7.58140480763232e-70	"1"	"GLG1"
"CYTH1"	8.45605470796505e-74	0.326816504209955	0.563	0.392	1.7914151898824e-69	"1"	"CYTH1"
"SPTBN1"	1.76950029371992e-73	0.460261814499131	0.36	0.19	3.74868637224566e-69	"1"	"SPTBN1"
"MBNL1"	6.46704518753367e-72	0.271441477448388	0.663	0.514	1.37004352297901e-67	"1"	"MBNL1"
"PATJ"	1.10520733645326e-71	0.515518501217456	0.339	0.165	2.34138174227624e-67	"1"	"PATJ"
"EIF4B"	3.48998879229932e-71	0.366744707771616	0.574	0.402	7.39354125648611e-67	"1"	"EIF4B"
"EIF3H"	3.6410592095847e-71	0.314770088301211	0.601	0.438	7.71358393550518e-67	"1"	"EIF3H"
"LOC440311"	9.83608785849983e-71	0.371964372280315	0.388	0.212	2.08377521282319e-66	"1"	"LOC440311"
"CTC1"	2.92593202542642e-69	0.345975955700412	0.454	0.285	6.19858699586588e-65	"1"	"CTC1"
"APBA2"	7.54352889700379e-68	0.459561597344477	0.285	0.149	1.59809659683025e-63	"1"	"APBA2"
"ADPRM"	1.4864193377559e-67	0.784278679186009	0.259	0.089	3.14897936703587e-63	"1"	"ADPRM"
"RASGRF2"	2.69682714728712e-67	0.881069636440735	0.251	0.083	5.71322831152775e-63	"1"	"RASGRF2"
"SESN3"	6.62958770691151e-67	0.699337968597903	0.271	0.118	1.4044781557092e-62	"1"	"SESN3"
"UBQLN2"	8.17341900396188e-67	0.533574535249199	0.375	0.207	1.73153881598932e-62	"1"	"UBQLN2"
"USP3"	3.49102094716377e-65	0.305730213493293	0.474	0.313	7.39572787656644e-61	"1"	"USP3"
"AP1G2"	3.51412588361184e-65	0.291764497314108	0.583	0.421	7.44467568443168e-61	"1"	"AP1G2"
"PPP1R2"	9.36065062534726e-65	0.35607477508659	0.544	0.377	1.98305383497982e-60	"1"	"PPP1R2"
"SMDT1"	1.79503917739168e-64	0.271411311722182	0.432	0.266	3.80279049730428e-60	"1"	"SMDT1"
"ZC3HAV1"	2.91464816616407e-64	0.287745888826852	0.559	0.394	6.17468214001859e-60	"1"	"ZC3HAV1"
"EIF4A2"	1.2703591269254e-62	0.257680488088147	0.693	0.542	2.69125581039147e-58	"1"	"EIF4A2"
"KLF3"	7.83327224234607e-62	0.496666320376838	0.285	0.134	1.65947872454101e-57	"1"	"KLF3"
"FGD3"	7.3697414175839e-61	0.343844916783347	0.511	0.36	1.56127971931515e-56	"1"	"FGD3"
"LPAR6"	2.16416141460628e-60	0.501924868738436	0.371	0.215	4.5847759568434e-56	"1"	"LPAR6"
"PCED1B-AS1"	2.36921887906672e-60	0.286769493261886	0.608	0.468	5.01919019530285e-56	"1"	"PCED1B-AS1"
"SRSF6"	4.43695994542395e-60	0.311756370164463	0.498	0.334	9.39969964438064e-56	"1"	"SRSF6"
"MAP3K1"	1.70303676831797e-59	0.62572161337933	0.316	0.159	3.60788339368162e-55	"1"	"MAP3K1"
"TNFAIP8"	3.10491074107471e-59	0.261035359698959	0.519	0.37	6.57775340496678e-55	"1"	"TNFAIP8"
"AAK1"	8.89984620373328e-58	0.263726003617803	0.46	0.315	1.8854324182609e-53	"1"	"AAK1"
"EIF3F"	1.77848584130791e-57	0.276536289810695	0.567	0.4	3.7677222548108e-53	"1"	"EIF3F"
"NKTR"	1.9911349896898e-57	0.252321845931539	0.588	0.429	4.21821947565784e-53	"1"	"NKTR"
"STX16"	5.44433808433385e-56	0.440017043356304	0.431	0.284	1.15338302316613e-51	"1"	"STX16"
"GIMAP8"	1.96849020663201e-55	0.639183303515951	0.257	0.109	4.1702465027499e-51	"1"	"GIMAP8"
"ATXN7"	2.41591166480863e-55	0.26376846594798	0.42	0.273	5.11810886189709e-51	"1"	"ATXN7"
"NLRP1"	3.25365572135944e-55	0.322526002142287	0.533	0.381	6.89286964569997e-51	"1"	"NLRP1"
"LEPROTL1"	3.96377022153972e-55	0.296174388866571	0.572	0.437	8.39724721433189e-51	"1"	"LEPROTL1"
"POM121"	6.16210063539615e-55	0.282768523557529	0.373	0.229	1.30544101960867e-50	"1"	"POM121"
"MAML2"	3.25782702732829e-54	0.753278211911125	0.261	0.11	6.90170655739498e-50	"1"	"MAML2"
"STAT6"	5.67137875726956e-54	0.381171876078201	0.419	0.261	1.20148158972756e-49	"1"	"STAT6"
"NOL4L"	6.99900800569336e-54	0.493062545884814	0.332	0.172	1.48273984600614e-49	"1"	"NOL4L"
"DDX39B"	1.62780392155044e-53	0.300464666227768	0.584	0.444	3.44850260780461e-49	"1"	"DDX39B"
"BCL11B"	5.82395666674221e-53	0.334422535703885	0.42	0.281	1.23380521984934e-48	"1"	"BCL11B"
"ZNF90"	6.02854456716567e-53	0.673212042665726	0.31	0.187	1.27714716655405e-48	"1"	"ZNF90"
"MARCH6"	2.99088587629629e-52	0.267869161237946	0.577	0.432	6.33619172893369e-48	"1"	"MARCH6"
"CA5B"	5.27756958626084e-52	0.305391296741017	0.257	0.152	1.11805311684936e-47	"1"	"CA5B"
"FBXO32"	3.33933609581617e-51	0.493548114786921	0.283	0.174	7.07438351898655e-47	"1"	"FBXO32"
"ARGLU1"	8.90485987495206e-51	0.268565655534285	0.563	0.443	1.88649456450859e-46	"1"	"ARGLU1"
"MFNG"	1.32481610245372e-50	0.296445639437564	0.492	0.341	2.8066229130482e-46	"1"	"MFNG"
"GIMAP2"	2.45567345775996e-50	0.310812209137531	0.389	0.253	5.20234422026447e-46	"1"	"GIMAP2"
"CNST"	2.01384725578634e-49	0.389372516333604	0.377	0.223	4.26633541138335e-45	"1"	"CNST"
"NIPAL3"	7.94835958722122e-49	0.431352042428475	0.387	0.24	1.68385997855282e-44	"1"	"NIPAL3"
"CTDSP2"	6.32972576019754e-48	0.447877182880304	0.304	0.16	1.34095240229785e-43	"1"	"CTDSP2"
"SLC8B1"	8.3250182284549e-48	0.843912796934824	0.27	0.113	1.76365511169817e-43	"1"	"SLC8B1"
"SESN1"	1.34044517065036e-46	0.700761111320326	0.368	0.211	2.8397330940228e-42	"1"	"SESN1"
"LOC728554"	2.31112681732123e-46	1.22977582866063	0.268	0.122	4.89612216249502e-42	"1"	"LOC728554"
"HIVEP2"	2.82202620699581e-46	0.63673333882365	0.293	0.157	5.97846251952063e-42	"1"	"HIVEP2"
"RNF216"	9.19603409749899e-46	0.33053064403002	0.416	0.271	1.94817982355516e-41	"1"	"RNF216"
"CRBN"	1.50240617540087e-45	0.304832770069694	0.446	0.315	3.18284748258674e-41	"1"	"CRBN"
"MSL3"	2.31712945947408e-45	0.386858545706129	0.381	0.242	4.90883875989583e-41	"1"	"MSL3"
"APEX1"	4.34759213363169e-45	0.344298290916862	0.375	0.227	9.21037393509873e-41	"1"	"APEX1"
"TPP2"	2.46467720000507e-44	0.324615717226583	0.406	0.266	5.22141864821074e-40	"1"	"TPP2"
"MPHOSPH8"	9.7343861565799e-44	0.261951620620863	0.523	0.391	2.06222970727145e-39	"1"	"MPHOSPH8"
"ATP6V1G2-DDX39B"	1.61265847528504e-43	0.280513212808926	0.549	0.421	3.41641697989135e-39	"1"	"ATP6V1G2-DDX39B"
"CSDE1"	7.19134751759401e-43	0.250739776663391	0.605	0.491	1.52348697160229e-38	"1"	"CSDE1"
"CYLD"	7.98616839669169e-43	0.25336766546286	0.481	0.351	1.69186977483913e-38	"1"	"CYLD"
"ITGB2-AS1"	1.04990656473481e-42	0.308266474940354	0.404	0.264	2.22422705739069e-38	"1"	"ITGB2-AS1"
"GVINP1"	2.16929537893982e-42	0.314021274594251	0.42	0.296	4.59565226028402e-38	"1"	"GVINP1"
"PDK1"	4.12521899399778e-42	0.670080023736872	0.262	0.125	8.73927643878429e-38	"1"	"PDK1"
"ESYT2"	8.40265655985415e-42	0.395243113876409	0.336	0.198	1.7801027922051e-37	"1"	"ESYT2"
"SUSD3"	2.43481333207432e-41	0.294727345477553	0.385	0.243	5.15815204399944e-37	"1"	"SUSD3"
"FAM107B"	5.2678943505916e-41	0.313672068087328	0.429	0.314	1.11600341817283e-36	"1"	"FAM107B"
"EBLN3P"	1.20291712818385e-40	0.413311645487119	0.332	0.199	2.54837993605748e-36	"1"	"EBLN3P"
"RGS10"	2.13305092651297e-40	0.292294958347083	0.392	0.264	4.51886838781773e-36	"1"	"RGS10"
"EGLN2"	4.90125212749943e-40	0.36828855335184	0.371	0.241	1.03833026321075e-35	"1"	"EGLN2"
"CEPT1"	5.03380265575568e-39	0.253632629182885	0.354	0.234	1.06641109262184e-34	"1"	"CEPT1"
"ITFG2"	6.05808677889263e-39	0.362102729964825	0.351	0.217	1.2834056841084e-34	"1"	"ITFG2"
"CCNL2"	2.12479921148022e-38	0.30876408304372	0.482	0.354	4.50138712952084e-34	"1"	"CCNL2"
"PIK3CD"	5.03068610209456e-38	0.338334431488352	0.457	0.325	1.06575085072873e-33	"1"	"PIK3CD"
"CARD10"	5.66574888967166e-38	0.273767439603679	0.458	0.315	1.20028890227694e-33	"1"	"CARD10"
"PHF3"	5.66607047957692e-38	0.290596261904469	0.411	0.283	1.20035703109837e-33	"1"	"PHF3"
"SFI1"	2.63733637261802e-37	0.366525317113349	0.376	0.245	5.58719710539127e-33	"1"	"SFI1"
"ZCCHC11"	3.52821295859465e-37	0.339991535861546	0.377	0.263	7.47451915278276e-33	"1"	"ZCCHC11"
"NPAT"	3.95687536962711e-37	0.38458565851248	0.363	0.239	8.38264047055503e-33	"1"	"NPAT"
"EIF3D"	5.44323659263905e-37	0.295432437527023	0.522	0.397	1.15314967215058e-32	"1"	"EIF3D"
"SLC25A45"	7.21321808561936e-37	0.398470957876614	0.341	0.211	1.52812025143846e-32	"1"	"SLC25A45"
"PCED1B"	1.8652270319047e-36	0.32986468743709	0.533	0.436	3.9514834670901e-32	"1"	"PCED1B"
"ZNF302"	2.87235229095689e-36	0.384200565545952	0.274	0.155	6.08507832839218e-32	"1"	"ZNF302"
"DPYD"	3.79471934484456e-36	0.25197856162345	0.396	0.279	8.03911293205321e-32	"1"	"DPYD"
"XPO6"	2.22538377387504e-35	0.323520173098055	0.325	0.196	4.71447552495428e-31	"1"	"XPO6"
"SDR39U1"	7.83301697464544e-35	0.29509853117654	0.405	0.278	1.65942464607864e-30	"1"	"SDR39U1"
"MLLT3"	1.44785892953874e-34	0.282672648198381	0.339	0.216	3.06728914222782e-30	"1"	"MLLT3"
"LINC01089"	3.62899358665995e-34	0.635842418140547	0.268	0.134	7.68802291333911e-30	"1"	"LINC01089"
"SNHG3"	4.51342385277032e-34	0.250441839179955	0.323	0.2	9.56168843209392e-30	"1"	"SNHG3"
"C2orf68"	4.81779867507281e-34	0.368928922779369	0.36	0.234	1.02065064931418e-29	"1"	"C2orf68"
"RPS18P9"	7.73256422033702e-34	0.689943579875925	0.264	0.154	1.6381437300784e-29	"1"	"RPS18P9"
"MX2"	9.09043027042672e-33	0.252281183026434	0.297	0.184	1.9258076527899e-28	"1"	"MX2"
"SLC35E2B"	5.14777388875334e-32	0.354972014664902	0.323	0.206	1.0905558983324e-27	"1"	"SLC35E2B"
"RAB3GAP1"	1.70106498738142e-31	0.314740920496415	0.27	0.156	3.60370617576755e-27	"1"	"RAB3GAP1"
"FBL"	9.65728761207809e-31	0.275464835642719	0.355	0.232	2.04589638061874e-26	"1"	"FBL"
"BBS2"	1.17342517464163e-30	0.407463409999897	0.258	0.136	2.4859012324783e-26	"1"	"BBS2"
"TRADD"	1.96918089076663e-30	0.300510313731735	0.358	0.247	4.17170971708911e-26	"1"	"TRADD"
"ST13"	2.08510744739513e-30	0.26792091968628	0.424	0.308	4.41730012730658e-26	"1"	"ST13"
"HAPLN3"	3.48264884570467e-30	0.26721435674469	0.314	0.186	7.37799157962535e-26	"1"	"HAPLN3"
"TRIB2"	4.80973522276386e-30	0.368493964553191	0.344	0.232	1.01894240694252e-25	"1"	"TRIB2"
"HCG4"	5.71994767971264e-30	0.842606168514855	0.253	0.328	1.21177091594712e-25	"1"	"HCG4"
"PIM1"	1.20668897104856e-29	0.267940323998521	0.516	0.404	2.55637058516637e-25	"1"	"PIM1"
"WDR6"	2.99481463131433e-29	0.385739737273617	0.377	0.262	6.34451479643941e-25	"1"	"WDR6"
"SGSH"	3.00601006232647e-29	0.295978498023825	0.341	0.221	6.36823231703864e-25	"1"	"SGSH"
"ZBTB20"	3.89477284561388e-29	0.269583305610612	0.374	0.264	8.251076273433e-25	"1"	"ZBTB20"
"WASF2"	4.24931592438232e-29	0.26949957165287	0.491	0.38	9.00217578580395e-25	"1"	"WASF2"
"NUCB2"	6.43007752506265e-29	0.277164837579167	0.329	0.202	1.36221192368452e-24	"1"	"NUCB2"
"CCDC66"	1.45618169880558e-28	0.298047123921114	0.366	0.254	3.08492092891963e-24	"1"	"CCDC66"
"HEATR5B"	2.41890032349425e-28	0.316163757758364	0.397	0.277	5.12444033532256e-24	"1"	"HEATR5B"
"PACS1"	3.55742893827435e-28	0.259276143357289	0.319	0.22	7.53641320573421e-24	"1"	"PACS1"
"HELB"	2.04024960047864e-27	0.392226196690169	0.302	0.194	4.322268778614e-23	"1"	"HELB"
"LARS"	2.33448924508806e-27	0.29676509296413	0.358	0.245	4.94561546571904e-23	"1"	"LARS"
"CRTC3"	2.58727073797253e-27	0.70574333653274	0.28	0.156	5.4811330583948e-23	"1"	"CRTC3"
"APBB1"	3.29087289730115e-27	0.449793387275891	0.276	0.156	6.97171423293249e-23	"1"	"APBB1"
"ATXN7L3B"	5.60555924549007e-27	0.466410644952582	0.276	0.176	1.18753772615707e-22	"1"	"ATXN7L3B"
"RPS4Y1"	1.06598567163876e-26	0.381124361612248	0.369	0.252	2.25829064536671e-22	"1"	"RPS4Y1"
"LINS1"	1.13096750437001e-26	0.456340397024027	0.29	0.175	2.39595465800786e-22	"1"	"LINS1"
"ATP1A1"	1.63617955339448e-26	0.276540058754628	0.432	0.332	3.46624638386621e-22	"1"	"ATP1A1"
"CRLF3"	1.7116368073476e-26	0.307761794041935	0.408	0.293	3.62610257636589e-22	"1"	"CRLF3"
"NAA16"	2.97778887260715e-26	0.385730235728627	0.255	0.145	6.30844572661824e-22	"1"	"NAA16"
"SUPT3H"	3.29137780134362e-26	0.397309316633198	0.278	0.173	6.97278387214646e-22	"1"	"SUPT3H"
"IL17RA"	1.70343499750893e-25	0.389366068496563	0.254	0.149	3.60872704222267e-21	"1"	"IL17RA"
"TRMT1"	2.93145062963864e-25	0.314048441605373	0.256	0.147	6.21027815888945e-21	"1"	"TRMT1"
"DNMT1"	7.47462925485208e-25	0.258801920119502	0.458	0.353	1.58350020764041e-20	"1"	"DNMT1"
"ZNF506"	9.13297938785117e-25	0.368329390720077	0.297	0.196	1.93482168331627e-20	"1"	"ZNF506"
"MAPKAPK5-AS1"	2.46431721576302e-24	0.452489317873432	0.295	0.174	5.22065602159395e-20	"1"	"MAPKAPK5-AS1"
"ELP2"	7.00771676671562e-24	0.253103985465007	0.333	0.223	1.4845847970287e-19	"1"	"ELP2"
"ITPKB"	7.1877825843298e-24	0.32857280154022	0.272	0.158	1.52273174049027e-19	"1"	"ITPKB"
"CHURC1"	5.02892814701617e-23	0.286228640828927	0.489	0.384	1.06537842794537e-18	"1"	"CHURC1"
"TACC3"	5.05334982855193e-23	0.380152813801477	0.31	0.203	1.07055216117873e-18	"1"	"TACC3"
"TMEM106B"	6.29235457745207e-23	0.325252666779241	0.266	0.16	1.33303531723322e-18	"1"	"TMEM106B"
